p1_character_id,p2_character_id,p1_health,p1_x,p1_y,p1_jumping,p1_crouching,p1_in_move,p1_move_id,p2_health,p2_x,p2_y,p2_jumping,p2_crouching,p2_in_move,p2_move_id,x_distance,y_distance,timer,up,down,left,right,A,B,X,Y,L,R,select,start,player_controlled,using_ml,using_enhanced_model
3,1,144,249,192,0,0,1,1,93,339,192,0,1,1,33555460,90,0,136,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3,1,144,281,192,0,0,1,1,93,341,192,0,1,1,33555460,60,0,136,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1
3,1,144,249,192,0,0,1,33554432,93,339,192,0,1,1,33555460,90,0,136,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
3,1,144,297,192,0,0,1,33554432,93,251,192,0,1,1,33555460,-46,0,136,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
3,1,144,297,192,0,1,1,33554432,93,252,192,0,1,1,33555460,-45,0,136,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
3,1,144,249,192,0,1,1,33554432,93,339,192,0,1,1,33555460,90,0,136,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
3,1,144,249,192,0,1,1,33554432,93,339,192,0,1,1,33555460,90,0,136,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,278,192,0,1,1,33554432,87,313,192,0,1,1,33555460,35,0,136,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
3,1,144,249,192,0,1,1,33554432,87,339,192,0,1,0,0,90,0,136,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1
3,1,144,249,192,0,1,1,33554432,87,339,192,0,1,0,0,90,0,136,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,249,192,0,1,1,33554432,87,339,192,0,1,0,0,90,0,135,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3,1,144,249,192,0,1,1,33554432,87,339,192,0,1,0,0,90,0,135,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,249,192,0,1,1,33554432,87,339,192,0,1,0,0,90,0,135,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,249,192,0,1,1,33554432,87,339,192,0,1,0,0,90,0,135,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,249,192,0,1,1,33554432,87,339,192,0,1,0,0,90,0,135,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
3,1,144,249,192,0,1,1,33554432,87,339,192,0,1,0,0,90,0,135,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,249,192,0,1,1,33554432,87,339,192,0,1,0,0,90,0,135,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
3,1,144,249,192,0,1,1,33554432,87,339,192,0,1,0,0,90,0,135,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,249,192,0,1,1,33554432,87,339,192,0,1,0,0,90,0,135,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1
3,1,144,249,192,0,1,1,33554432,87,339,192,0,1,0,0,90,0,135,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
3,1,144,249,192,0,1,1,33554432,87,339,192,0,1,0,0,90,0,135,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,249,192,0,1,1,33554432,87,339,192,0,1,0,0,90,0,135,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
3,1,144,249,192,0,1,1,33554432,87,341,192,0,1,0,0,92,0,135,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,249,192,0,1,1,33554432,87,343,192,0,1,0,0,94,0,135,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,249,192,0,1,1,33554432,87,345,192,0,1,0,0,96,0,135,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,249,192,0,1,1,33554432,87,345,192,0,1,0,0,96,0,135,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
3,1,144,249,192,0,1,1,33554432,87,349,192,0,1,0,0,100,0,135,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1
3,1,144,249,192,0,1,1,33554432,87,351,192,0,1,0,0,102,0,135,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,249,192,0,1,1,33554432,87,353,192,0,1,0,0,104,0,135,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
3,1,144,249,192,0,1,1,1,87,353,192,0,1,0,0,104,0,135,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
3,1,144,249,192,0,1,1,1,87,354,192,0,1,0,0,105,0,135,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,249,192,0,0,1,1,87,354,192,0,1,0,0,105,0,135,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,249,192,0,0,1,1,87,355,192,0,1,0,0,106,0,135,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1
3,1,144,249,192,0,0,1,1,87,355,192,0,1,0,0,106,0,135,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
3,1,144,281,192,0,0,1,1,87,357,192,0,1,0,0,76,0,135,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,249,192,0,0,1,1,87,355,192,0,1,0,0,106,0,135,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
3,1,144,281,192,0,0,1,1,87,357,192,0,1,0,0,76,0,135,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
3,1,144,249,192,0,0,1,1,87,355,192,0,0,0,0,106,0,135,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,281,192,0,0,1,1,87,358,192,0,0,0,0,77,0,135,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,249,192,0,0,1,1,87,355,192,0,0,0,0,106,0,135,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,249,192,0,0,1,1,87,356,192,0,0,0,0,107,0,135,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1
3,1,144,249,192,0,0,1,1,87,358,192,0,0,0,0,109,0,135,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,281,192,0,0,1,1,87,361,192,0,0,0,0,80,0,135,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1
3,1,144,249,192,0,0,1,33554432,87,360,192,0,0,0,0,111,0,135,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,249,192,0,1,1,33554432,87,361,192,0,0,0,0,112,0,134,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
3,1,144,249,192,0,1,1,33554432,87,361,192,0,0,0,0,112,0,134,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1
3,1,144,249,192,0,1,1,33554432,87,363,192,0,0,0,0,114,0,134,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,249,192,0,1,1,33554432,87,364,192,0,0,0,0,115,0,134,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
3,1,144,278,192,0,1,1,33554432,87,367,192,0,0,0,0,89,0,134,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,249,192,0,1,1,33554432,87,366,192,0,0,0,0,117,0,134,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,249,192,0,1,1,33554432,87,367,192,0,0,0,0,118,0,134,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,278,192,0,1,1,33554432,87,370,192,0,0,0,0,92,0,134,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,249,192,0,1,1,33554432,87,368,192,0,0,0,0,119,0,134,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
3,1,144,249,192,0,1,1,33554432,87,369,192,0,0,0,0,120,0,134,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,249,192,0,1,1,33554432,87,370,192,0,0,0,0,121,0,134,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,249,192,0,1,1,33554432,87,371,192,0,0,0,0,122,0,134,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,249,192,0,0,0,0,87,371,192,0,0,0,0,122,0,134,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,249,192,0,0,0,0,87,371,192,0,0,0,0,122,0,134,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,249,192,0,0,0,0,87,371,192,0,0,0,0,122,0,134,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,249,192,1,0,0,0,87,371,192,0,0,0,0,122,0,134,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,249,186,1,0,0,0,87,371,192,0,0,0,0,122,6,134,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,253,180,1,0,0,0,87,371,192,0,0,0,0,118,12,134,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1
3,1,144,255,175,1,0,1,33554433,87,371,192,0,0,0,0,116,17,134,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,255,170,1,0,1,33554433,87,371,192,0,0,0,0,116,22,134,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1
3,1,144,257,166,1,0,1,33554433,87,371,192,0,0,0,0,114,26,134,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,261,161,1,0,1,33554433,87,371,192,0,0,0,0,110,31,134,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,263,157,1,0,1,33554433,87,371,192,0,0,0,0,108,35,134,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
3,1,144,265,153,1,0,1,33554433,87,371,192,0,0,0,0,106,39,134,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1
3,1,144,267,150,1,0,1,33554433,87,371,192,0,0,0,0,104,42,134,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,269,146,1,0,1,33554433,87,371,192,0,0,0,0,102,46,134,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,289,143,1,0,1,33554433,87,374,192,0,0,0,0,85,49,134,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
3,1,144,273,140,1,0,1,33554433,87,371,192,0,0,0,0,98,52,134,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,293,140,1,0,1,33554433,87,374,192,0,0,0,0,81,52,134,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,276,135,1,0,1,33554433,87,371,192,0,0,0,0,95,57,134,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,278,133,1,0,1,33554433,87,371,192,0,0,0,0,93,59,134,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
3,1,144,280,131,1,0,1,33554433,87,371,192,0,0,0,0,91,61,134,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
3,1,144,282,129,1,0,1,33554433,87,371,192,0,0,0,0,89,63,134,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,284,128,1,0,1,33554433,87,371,192,0,0,0,0,87,64,134,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
3,1,144,286,127,1,0,1,33554433,87,371,192,0,0,0,0,85,65,133,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,287,126,1,0,1,33554433,87,371,192,0,0,0,0,84,66,133,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
3,1,144,307,126,1,0,1,33554433,87,374,192,0,0,0,0,67,66,133,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1
3,1,144,291,125,1,0,1,33554433,87,371,192,0,0,0,0,80,67,133,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,293,124,1,0,1,33554433,87,371,192,0,0,0,0,78,68,133,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,294,124,1,0,1,33554433,87,371,192,0,0,0,0,77,68,133,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,296,125,1,0,1,33554433,87,371,192,0,0,0,0,75,67,133,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
3,1,144,298,125,1,0,1,33554433,87,371,192,0,0,0,0,73,67,133,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,300,126,1,0,1,33554433,87,371,192,0,0,0,0,71,66,133,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1
3,1,144,301,127,1,0,1,33554433,87,371,192,0,0,0,0,70,65,133,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,321,128,1,0,1,33554433,87,374,192,0,0,0,0,53,64,133,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,305,130,1,0,1,33554433,87,371,192,0,0,0,0,66,62,133,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1
3,1,144,325,132,1,0,1,33554433,87,374,192,0,0,0,0,49,60,133,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,308,134,1,0,1,33554433,87,371,192,0,0,0,0,63,58,133,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
3,1,144,310,136,1,0,1,33554433,87,371,192,0,0,0,0,61,56,133,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,311,138,1,0,1,33554433,87,371,192,0,0,0,0,60,54,133,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1
3,1,144,313,141,1,0,1,33554433,87,371,192,0,0,0,0,58,51,133,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
3,1,144,315,144,1,0,1,33554433,87,371,192,0,0,0,0,56,48,133,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,335,147,1,0,1,33554433,87,374,192,0,0,0,0,39,45,133,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,318,151,1,0,1,33554433,87,371,192,0,0,0,0,53,41,133,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
3,1,144,319,154,1,0,1,33554433,87,371,192,0,0,0,0,52,38,133,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
3,1,144,321,158,1,0,1,33554433,87,371,192,0,0,0,0,50,34,133,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
3,1,144,322,163,1,0,1,33554433,87,371,192,0,0,0,0,49,29,133,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,324,167,1,0,1,33554433,87,371,192,0,0,0,0,47,25,133,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
3,1,144,325,172,1,0,1,33554433,87,371,192,0,0,0,0,46,20,133,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,327,177,1,0,1,33554433,87,371,192,0,0,0,0,44,15,133,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,347,182,1,0,1,33554433,87,374,192,0,0,0,0,27,10,133,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,330,187,1,0,1,33554433,87,371,192,0,0,0,0,41,5,133,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
3,1,144,330,187,1,0,1,33554433,71,371,192,0,0,0,0,41,5,133,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
3,1,144,330,187,1,0,1,33554433,71,371,192,0,0,0,0,41,5,133,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
3,1,144,330,187,1,0,1,33554433,71,371,192,0,0,0,0,41,5,133,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
3,1,144,330,187,1,0,1,33554433,71,371,192,0,0,0,0,41,5,133,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
3,1,144,330,187,1,0,1,33554433,71,371,192,0,0,0,0,41,5,133,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,330,187,1,0,1,33554433,71,371,192,0,0,0,0,41,5,133,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
3,1,144,330,187,1,0,1,33554433,71,371,192,0,0,0,0,41,5,132,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,330,187,1,0,1,33554433,71,371,192,0,0,0,0,41,5,132,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
3,1,144,330,187,1,0,1,33554433,71,371,192,0,0,0,0,41,5,132,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,330,187,1,0,1,33554433,71,371,192,0,0,0,0,41,5,132,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,330,187,1,0,1,33554433,71,371,192,0,0,0,0,41,5,132,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
3,1,144,330,187,1,0,1,33554433,71,371,192,0,0,0,0,41,5,132,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
3,1,144,330,187,1,0,1,33554433,71,371,192,0,0,0,0,41,5,132,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
3,1,144,330,187,1,0,1,33554433,71,371,192,0,0,0,0,41,5,132,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
3,1,144,331,192,0,0,0,0,71,371,192,0,0,0,0,40,0,132,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,71,371,192,0,0,0,0,40,0,132,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,71,373,192,0,0,0,0,42,0,132,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,71,373,192,0,0,0,0,42,0,132,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,71,377,192,0,0,0,0,46,0,132,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,71,379,192,0,0,0,0,48,0,132,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,364,192,0,0,1,1028,36,372,192,0,0,0,0,8,0,132,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,379,192,0,0,0,0,48,0,132,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,379,192,0,0,0,0,48,0,132,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,379,192,0,0,0,0,48,0,132,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,379,192,0,0,0,0,48,0,132,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,379,192,0,0,0,0,48,0,132,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,379,192,0,0,0,0,48,0,132,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,379,192,0,0,0,0,48,0,132,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,379,192,0,0,0,0,48,0,132,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,379,192,0,0,0,0,48,0,132,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,379,192,0,0,0,0,48,0,132,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,379,192,0,0,0,0,48,0,132,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,379,192,0,0,0,0,48,0,132,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,379,192,0,0,0,0,48,0,132,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,379,192,0,0,0,0,48,0,132,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,384,192,0,0,0,0,53,0,132,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,389,192,0,0,0,0,58,0,132,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,389,192,0,0,0,0,58,0,132,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,398,192,0,0,0,0,67,0,132,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,398,192,0,0,0,0,67,0,132,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,406,192,0,0,0,0,75,0,131,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,409,192,0,0,0,0,78,0,131,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,412,192,0,0,0,0,81,0,131,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,412,192,0,0,0,0,81,0,131,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,417,192,0,0,0,0,86,0,131,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,419,192,0,0,0,0,88,0,131,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,420,192,0,0,0,0,89,0,131,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,420,192,0,0,0,0,89,0,131,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,421,192,0,0,0,0,90,0,131,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,421,192,0,0,0,0,90,0,131,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,422,192,0,0,0,0,91,0,131,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,422,192,0,0,0,0,91,0,131,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,422,192,0,0,0,0,91,0,131,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,423,192,0,0,0,0,92,0,131,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,424,192,0,0,0,0,93,0,131,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,424,192,0,0,0,0,93,0,131,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,424,192,0,0,0,0,93,0,131,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,423,192,0,0,0,0,92,0,131,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,420,192,0,0,0,0,89,0,131,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,419,192,0,0,0,0,88,0,131,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,417,192,0,0,0,0,86,0,131,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,417,192,0,0,0,0,86,0,131,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,416,192,0,0,0,0,85,0,131,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,413,192,0,0,0,0,82,0,131,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,412,192,0,0,0,0,81,0,131,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,331,192,0,0,1,1028,36,412,192,0,0,0,0,81,0,131,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,333,192,0,0,0,0,36,411,192,0,0,0,0,78,0,131,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,335,192,0,0,0,0,36,411,192,0,0,0,0,76,0,131,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1
3,1,144,337,192,0,0,1,33554432,36,413,192,0,0,0,0,76,0,131,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,337,192,0,1,1,33554432,36,413,192,0,0,0,0,76,0,131,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,337,192,0,1,1,33554432,36,413,192,0,1,0,0,76,0,131,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,337,192,0,1,1,33554432,36,413,192,0,1,0,0,76,0,131,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,337,192,0,1,1,33554432,36,413,192,0,1,0,0,76,0,131,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,366,192,0,1,1,33554432,36,415,192,0,1,0,0,49,0,131,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,337,192,0,1,1,33554432,36,413,192,0,1,0,0,76,0,130,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,337,192,0,1,1,33554432,36,413,192,0,1,0,0,76,0,130,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,366,192,0,1,1,33554432,36,415,192,0,1,0,0,49,0,130,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,337,192,0,1,1,33554432,36,413,192,0,1,0,0,76,0,130,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,337,192,0,1,1,33554432,36,413,192,0,0,0,0,76,0,130,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,337,192,0,1,1,33554432,36,413,192,0,0,0,0,76,0,130,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
3,1,144,337,192,0,1,1,33554432,36,413,192,0,0,0,0,76,0,130,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3,1,144,337,192,0,1,1,33554432,36,413,192,0,0,0,0,76,0,130,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1
3,1,144,337,192,0,0,0,0,36,413,192,0,0,0,0,76,0,130,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,337,192,0,0,0,0,36,413,192,0,0,0,0,76,0,130,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,337,192,1,0,0,0,36,413,192,1,0,0,0,76,0,130,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
3,1,144,337,192,1,0,0,0,36,413,192,1,0,0,0,76,0,130,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,337,180,1,0,1,33554946,36,415,181,1,0,0,0,78,1,130,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,337,175,1,0,1,33554946,36,419,176,1,0,0,0,82,1,130,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
3,1,144,337,170,1,0,1,33554946,36,421,171,1,0,1,67109893,84,1,130,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1
3,1,144,337,170,1,0,1,33554946,36,421,171,1,0,1,67109893,84,1,130,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,337,161,1,0,1,33554946,36,425,162,1,0,1,67109893,88,1,130,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1,144,337,157,1,0,1,33554946,36,427,158,1,0,1,67109893,90,1,130,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1
